Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,Magnitude,Magnitude Scale,Latitude,Longitude,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Linwu Xian area (Chenzhou district, Hunan Sheng province), Meizhou, Heyuan, Shaoguan districts (Guangdong Sheng province), Ji'an, Ganzhou, Fuzhou districts (Jiangxi Sheng province)",317900.0,Km2,35.86166,104.195397,2003,5.0,15.0,2003,5.0,21.0,38.0
Natural,Hydrological,Flood,Flash flood,LKA,Sri Lanka,Southern Asia,Asia,"Ratnapura district (Sabaragamuwa province), Kalutara district (Western province), Nuwara Eliya district (Central province), Southern province",13490.0,Km2,7.873054,80.771797,2003,5.0,17.0,2003,5.0,26.0,235.0
Natural,Hydrological,Flood,Riverine flood,CAN,Canada,Northern America,Americas,"Colchester, Cumberland districts (Nova Scotia/Nouvelle Ecosse province)",13530.0,Km2,56.130366,-106.346771,2003,3.0,31.0,2003,4.0,3.0,2.0
Natural,Hydrological,Flood,Riverine flood,IRN,Iran (Islamic Republic of),Southern Asia,Asia,Esfahan province,3000.0,Km2,32.427908,53.688046,2003,3.0,26.0,2003,3.0,27.0,
Natural,Hydrological,Flood,Riverine flood,MOZ,Mozambique,Sub-Saharan Africa,Africa,Cidade da Beira district (Sofala province),700.0,Km2,-18.665695,35.529562,2003,3.0,26.0,2003,3.0,28.0,2.0
Natural,Hydrological,Flood,Flash flood,AFG,Afghanistan,Southern Asia,Asia,"Doshi, Khost Wa Fereng, Nahrin districts (Baghlan province), Khanabad district (Kunduz province), Takhar, Panjsher provinces",10280.0,Km2,33.93911,67.709953,2003,5.0,26.0,2003,6.0,6.0,
Natural,Hydrological,Flood,Riverine flood,TJK,Tajikistan,Central Asia,Asia,Sogd province,1700.0,Km2,38.861034,71.276093,2003,6.0,6.0,2003,6.0,10.0,6.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Gongliu Xian, Tekesi Xian, Nileke Xian areas (Ili Kazakh district, Xinjiang Uygur Zizhiqu province)",44620.0,Km2,35.86166,104.195397,2003,6.0,5.0,2003,6.0,7.0,28.0
Natural,Hydrological,Flood,Riverine flood,COL,Colombia,Latin America and the Caribbean,Americas,Florencia district (Caqueta province),3350.0,Km2,4.570868,-74.297333,2003,6.0,14.0,2003,6.0,16.0,3.0
Natural,Hydrological,Flood,Flash flood,ASM,American Samoa,Polynesia,Oceania,"Pago pago, Fagatogo areas (Administrative unit not available province)",174.0,Km2,-14.270972,-170.132217,2003,5.0,18.0,2003,5.0,19.0,6.0
Natural,Hydrological,Flood,Flash flood,AUS,Australia,Australia and New Zealand,Oceania,"Gosford, Wyong, Wollongong districts (New South Wales province)",5265.0,Km2,-25.274398,133.775136,2003,5.0,13.0,2003,5.0,18.0,
Natural,Hydrological,Flood,Riverine flood,TLS,Timor-Leste,South-eastern Asia,Asia,"Covalima, Manufahi, Viqueque, Ainaro, Manatuto, Baucau provinces",12930.0,Km2,-8.874217,125.727539,2003,6.0,16.0,2003,6.0,20.0,3.0
Natural,Hydrological,Flood,Riverine flood,AFG,Afghanistan,Southern Asia,Asia,"Chashma village (Raghestan district, Badakhshan province) Fayzabad city (Fayzabad district, Badakhshan province) Darwaz district (Badakhshan province)",2650.0,Km2,33.93911,67.709953,2003,6.0,16.0,2003,6.0,21.0,13.0
Natural,Hydrological,Flood,Flash flood,BGD,Bangladesh,Southern Asia,Asia,"Khagrachhari, Chittagong, Feni, Cox's Bazar, Lakshmipur, Comilla districts (Chittagong province), Bhola district (Barisal province), Netrakona, Jamalpur districts (Dhaka province), Sylhet province",4230.0,Km2,23.684994,90.356331,2003,6.0,19.0,2003,7.0,3.0,65.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Xishui, Dongshang areas (Zunyi district, Guizhou Sheng province), Changsha, Zhuzhou districts (Hunan Sheng province), Nanchang district (Jiangxi Sheng province), Zhejiang Sheng, Jiangsu Sheng, Shaanxi Sheng, Guangxi Zhuangzu Zizhiqu, Gansu Sheng, Sichuan Sheng, Hubei Sheng, Chongqing Shi provinces",1287000.0,Km2,35.86166,104.195397,2003,6.0,23.0,2003,7.0,28.0,430.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Funan Xian, Mengcheng Xian, Yingshang Xian areas (Anhui Sheng province), Huoqiu Xian area (Lu'an district, Anhui Sheng province), Wangjiang Xian area (Anqing district, Anhui Sheng province), Xuyi Xian, Huaiyin Shi, Hongze Lake areas (Huai'an district, Jiangsu Sheng province), Xixia Xian area (Nanyang district, Henan Sheng province), Bengbu, Chuzhou districts (Anhui Sheng province), Shandong Sheng province",108400.0,Km2,35.86166,104.195397,2003,7.0,1.0,2003,8.0,7.0,30.0
Natural,Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,"Allen, Carroll, Adams, Cass, Howard, Tipton, Wells, Miami, Boone, Jennings, Clay, Tippecanoe, Huntington, Decatur districts (Indiana province), Allen, Auglaize, Van Wert, Darke, Mercer, Miami districts (Ohio province), Mercer, Shelby, Logan, Hamilton, Winnebago districts (Illinois province)",150500.0,Km2,37.09024,-95.712891,2003,7.0,5.0,2003,7.0,21.0,3.0
Natural,Hydrological,Flood,Flash flood,AFG,Afghanistan,Southern Asia,Asia,"Ghandak village (Shibar district, Bamyan province)",1440.0,Km2,33.93911,67.709953,2003,7.0,12.0,2003,7.0,15.0,33.0
Natural,Hydrological,Flood,Riverine flood,NPL,Nepal,Southern Asia,Asia,"Baitadi, Kanchanpur areas (Mahakali district, Far Western province), Bajura, Kailali areas (Seti district, Far Western province), Banke, Jajarkot areas (Bheri district, Mid Western province), Humla area (Karnali district, Mid Western province), Dang, Pyuthan, Rukum areas (Rapti district, Mid Western province), Central, Eastern, Western provinces",137100.0,Km2,28.394857,84.124008,2003,7.0,3.0,2003,8.0,20.0,239.0
Natural,Hydrological,Flood,Riverine flood,JPN,Japan,Eastern Asia,Asia,"Minamata district (Kumamoto province), Hisikarityoo district (Kagosima province), Kinkaityoo district (Nagasaki province)",8080.0,Km2,36.204824,138.252924,2003,7.0,19.0,2003,7.0,21.0,23.0
Natural,Hydrological,Flood,Flash flood,MNG,Mongolia,Eastern Asia,Asia,"Bayangol, Chingeltei, Su'xbaatar, Songinoxairxan, Bayanzu'rx districts (Ulaanbaatar province), Bulgan, Teshig, Mogod districts (Bulgan province), Cogt-Ovoo district (O'mnogovi province), Xalx gol district (Dornod province), Orxontuul district (Selenge province), Ceel, Erdene districts (To'v province), Govi-Altai, Bayanxongor provinces",281900.0,Km2,46.862496,103.846656,2003,7.0,21.0,2003,8.0,10.0,15.0
Natural,Hydrological,Flood,Riverine flood,PAK,Pakistan,Southern Asia,Asia,"Badin, Dadu, Hyderabad, Karachi, Larkana, Nawabshah, Shikarpur, Tharparkar, Thatta districts (Sindh province), Awaran, Bolan, Jaffarabad, Jhal Magsi, Kech, Khuzdar, Lasbela, Nasirabad, Zhob, Ziarat, Sibi districts (Balochistan province), Narowal, Sialkot districts (Punjab province), Buner, Charsadda, Nowshera, Swabi (North-West Frontier province)",3079.0,Km2,30.375321,69.345116,2003,7.0,22.0,2003,8.0,5.0,230.0
Natural,Hydrological,Flood,Riverine flood,AFG,Afghanistan,Southern Asia,Asia,"Ghalghala, Aftasyab villages (Kapisa province), Shahre Belande, Pawat villages (Panjsher province)",2580.0,Km2,33.93911,67.709953,2003,7.0,29.0,2003,7.0,30.0,24.0
Natural,Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,"Chedikhol, Tandinsky districts (Tyva Rep. province)",8220.0,Km2,61.52401,105.318756,2003,7.0,29.0,2003,7.0,31.0,
Natural,Hydrological,Flood,Riverine flood,DZA,Algeria,Northern Africa,Africa,"Reggane district (Adrar province), Hidoussa district (Batna province), Tamanrasset province",78730.0,Km2,28.033886,1.659626,2003,8.0,9.0,2003,8.0,11.0,13.0
Natural,Hydrological,Flood,Flash flood,CAN,Canada,Northern America,Americas,"Bois-Franc municipality (La Vallée-de-la-Gatineau district, Quebec province)",1990.0,Km2,56.130366,-106.346771,2003,8.0,4.0,2003,8.0,5.0,
Natural,Hydrological,Flood,Riverine flood,ITA,Italy,Southern Europe,Europe,"Ugovizza village (Udine district, Friuli-venezia Giulia)",1100.0,Km2,41.87194,12.56738,2003,8.0,29.0,2003,8.0,31.0,2.0
Natural,Hydrological,Flood,Flash flood,HTI,Haiti,Latin America and the Caribbean,Americas,Saint-Marc district (Artibonite province),160.0,Km2,18.971187,-72.285215,2003,8.0,29.0,2003,8.0,30.0,24.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Ningshan Xian area (Ankang district, Shaanxi Sheng province), Hua Xian area (Weinan district, Shaanxi Sheng province), Gansu Sheng, Henan Sheng, Hubei Sheng, Shandong Sheng provinces",471100.0,Km2,35.86166,104.195397,2003,8.0,24.0,2003,11.0,12.0,123.0
Natural,Hydrological,Flood,Riverine flood,SOM,Somalia,Sub-Saharan Africa,Africa,"Wajale town (Gebiley district, Woqooyi Galbeed province), Hargeysa district (Woqooyi Galbeed province)",550.0,Km2,5.152149,46.199616,2003,8.0,18.0,2003,8.0,20.0,1.0
Natural,Hydrological,Flood,Riverine flood,NGA,Nigeria,Sub-Saharan Africa,Africa,"Kaduna, Kano, Niger, Jigawa provinces",134900.0,Km2,9.081999,8.675277,2003,9.0,5.0,2003,10.0,28.0,16.0
Natural,Hydrological,Flood,Riverine flood,DZA,Algeria,Northern Africa,Africa,"Asla, Ain Sefra districts (Naama province), Saida, Mascara, Tizi Ouzou provinces",51770.0,Km2,28.033886,1.659626,2003,10.0,15.0,2003,10.0,18.0,13.0
Natural,Hydrological,Flood,Coastal flood,VNM,Viet Nam,South-eastern Asia,Asia,"Quang Ngai, Quang Nam, Binh Dinh, Quang Tri, Phu Yen, Thua Thien Hue provinces",10630.0,Km2,14.058324,108.277199,2003,10.0,15.0,2003,10.0,22.0,52.0
Natural,Hydrological,Flood,Riverine flood,BRA,Brazil,Latin America and the Caribbean,Americas,Rio Grande do Sul province,73220.0,Km2,-14.235004,-51.92528,2003,10.0,27.0,2003,10.0,31.0,4.0
Natural,Hydrological,Flood,Flash flood,IDN,Indonesia,South-eastern Asia,Asia,"Hahorok area (Langkat district, Sumatera Utara province), Banyumas, Cilacap, Kebumen districts (Jawa Tengah province)",600.0,Km2,-0.789275,113.921327,2003,11.0,2.0,2003,11.0,3.0,241.0
Natural,Hydrological,Flood,Riverine flood,VNM,Viet Nam,South-eastern Asia,Asia,"Ninh Thuan, Binh Dinh, Phu Yen, Khanh Hoa, Quang Nam, Dak Lak provinces",362.0,Km2,14.058324,108.277199,2003,11.0,11.0,2003,11.0,14.0,61.0
Natural,Hydrological,Flood,Coastal flood,DOM,Dominican Republic,Latin America and the Caribbean,Americas,"Dajabon, Duarte, Espaillat, La Vega, Maria Trinidad Sanches, Mensenor Nouel, Monte Cristi, Puerto Plata, Samana, Salcedo, Sanchez Ramirez, Santiago, Santiago Rodriguez, Valverde provinces",2000.0,Km2,18.735693,-70.162651,2003,11.0,14.0,2003,11.0,14.0,9.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,"Muarojambi, Kota Jambi, Tanjungjabung Timur, Batanghari districts (Jambi province), Indragiri Hulu, Pelalawan districts (Riau province)",1500.0,Km2,-0.789275,113.921327,2003,11.0,30.0,2003,12.0,6.0,8.0
Natural,Hydrological,Flood,Riverine flood,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"Trinidad city (Cercado district, Beni province), Villa Tunari city (Chapare district, Cochabamba province), La Paz, El Alto cities (Murillo district, La Paz province), Cochabamba city (Cercado district, Cochambamba province)",8230.0,Km2,-16.290154,-63.588653,2003,12.0,22.0,2004,1.0,22.0,69.0
Natural,Hydrological,Flood,Riverine flood,PER,Peru,Latin America and the Caribbean,Americas,"El Dorado, Lamas, Picota, Moyobamaba, Bellavista, San Martin districts (San Martin province), Huancane, Lampa, Azangaro, San Roman districts (Puno province), Cusco, Apurimac, Collao, Madre de Dios, Huanuco provinces",73130.0,Km2,-9.189967,-75.015152,2003,12.0,28.0,2004,1.0,14.0,4.0
Natural,Hydrological,Flood,Riverine flood,MYS,Malaysia,South-eastern Asia,Asia,"Kampung Pengkalan, Buang Sayang, Muhibbah Hujung, Muhibbah Baru, Sinar Baru, Lokan, Sri Tanjung areas (Kinabatangan district, Sabah province), Beluran area (Labuk & Sugut district, Sabah province), Kota Marud district (Sabah province)",21720.0,Km2,4.210484,101.975766,2003,12.0,17.0,2004,1.0,5.0,
Natural,Hydrological,Flood,Riverine flood,CRI,Costa Rica,Latin America and the Caribbean,Americas,Matina district (Limon province),770.0,Km2,9.748917,-83.753428,2003,12.0,12.0,2003,12.0,14.0,1.0
Natural,Hydrological,Flood,Riverine flood,HND,Honduras,Latin America and the Caribbean,Americas,"La Ceiba district (Atlantida province), Yoro province",5300.0,Km2,15.199999,-86.241905,2003,11.0,28.0,2003,12.0,24.0,7.0
Natural,Hydrological,Flood,Flash flood,USA,United States of America,Northern America,Americas,Los Angeles district (California province),250.0,Km2,37.09024,-95.712891,2003,11.0,12.0,2003,11.0,13.0,18.0
Natural,Hydrological,Flood,Riverine flood,VNM,Viet Nam,South-eastern Asia,Asia,"Nghe An, Thai Binh, Nam Dinh, Lao Cai, Ha Tinh provinces",31350.0,Km2,14.058324,108.277199,2003,9.0,10.0,2003,9.0,14.0,15.0
Natural,Hydrological,Flood,Flash flood,PAK,Pakistan,Southern Asia,Asia,"Warri, Barkand, Gandi Gari villages (Upper Dir district, North-West Frontier province)",3519.0,Km2,30.375321,69.345116,2003,9.0,5.0,2003,9.0,9.0,36.0
Natural,Hydrological,Flood,Riverine flood,IND,India,Southern Asia,Asia,"Cuttack, Jagatsinghpur, Kendrapara, Jajpur, Puri, Bolangir, Sonepur, Kalahandi, Rayagada, Gajapati, Baragarh, Koraput, Nayagarh, Ganjam, Angul districts (Orissa province)",117900.0,Km2,20.593684,78.96288,2003,8.0,27.0,2003,10.0,20.0,67.0
Natural,Hydrological,Flood,Riverine flood,UGA,Uganda,Sub-Saharan Africa,Africa,Mbale province,960.0,Km2,1.373333,32.290275,2003,7.0,1.0,2003,7.0,3.0,20.0
Natural,Hydrological,Flood,Flash flood,MEX,Mexico,Latin America and the Caribbean,Americas,Puebla province,60.0,Km2,23.634501,-102.552784,2003,6.0,12.0,2003,6.0,15.0,
Natural,Hydrological,Flood,Riverine flood,MEX,Mexico,Latin America and the Caribbean,Americas,Nogales district (Veracruz province),1200.0,Km2,23.634501,-102.552784,2003,6.0,5.0,2003,6.0,6.0,4.0
Natural,Hydrological,Flood,Riverine flood,VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Americas,"Barinas, Bolivar districts (Barinas province), Cardinal Quintero district (Merida province)",6240.0,Km2,6.42375,-66.58973,2003,6.0,1.0,2003,6.0,3.0,1.0
Natural,Hydrological,Flood,Riverine flood,CHN,China,Eastern Asia,Asia,"Songkouzhen, Changpingling towns (Fuzhou district, Fujian Sheng province)",2290.0,Km2,35.86166,104.195397,2003,9.0,20.0,2003,9.0,22.0,13.0
Natural,Hydrological,Flood,Flash flood,MWI,Malawi,Sub-Saharan Africa,Africa,"Mzimba, Rumphi districts (Northern Region province)",2420.0,Km2,-13.254308,34.301525,2003,4.0,5.0,2003,4.0,8.0,4.0
Natural,Hydrological,Flood,Riverine flood,KEN,Kenya,Sub-Saharan Africa,Africa,Kisumu district (Nyanza province),390.0,Km2,-0.023559,37.906193,2003,1.0,4.0,2003,1.0,6.0,
Natural,Hydrological,Flood,Riverine flood,BRA,Brazil,Latin America and the Caribbean,Americas,"Belo Horizonte, Contagem, Raposos, Riberao das Neves districts (Minas Gerais province), Rio de Janeiro, Petropolis, Paty de Alferes, Niteroi , Engenheiro Paulo De Frontin districts (Rio de Janeiro province), Sao Paulo city (Sao Paulo district, Sao Paulo province)",75950.0,Km2,-14.235004,-51.92528,2003,1.0,11.0,2003,2.0,4.0,29.0
Natural,Hydrological,Flood,Riverine flood,ZWE,Zimbabwe,Sub-Saharan Africa,Africa,"Muzarabani, Guruve districts (Mashonaland Central province), Mashonaland West province",10700.0,Km2,-19.015438,29.154857,2003,2.0,25.0,2003,2.0,28.0,2.0
Natural,Hydrological,Flood,Riverine flood,USA,United States of America,Northern America,Americas,"Tennessee, Alabama, Georgia provinces",272100.0,Km2,37.09024,-95.712891,2003,5.0,6.0,2003,5.0,14.0,3.0
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,"Batanghari, Kota Jambi, Muarojambi, Sarolangun districts (Jambi province), Majene district (Sulawesi Barat province), Kota Manado district (Sulawesi Utara province), Indragiri Hulu district (Riau province), Musibanyuasin (Sumatera Selatan province)",79400.0,Km2,-0.789275,113.921327,2003,12.0,10.0,2004,1.0,5.0,148.0
Natural,Hydrological,Flood,Riverine flood,AFG,Afghanistan,Southern Asia,Asia,"Guzara, Injil districts (Hirat province)",1930.0,Km2,33.93911,67.709953,2004,1.0,15.0,2004,1.0,17.0,
Natural,Hydrological,Flood,Riverine flood,MYS,Malaysia,South-eastern Asia,Asia,"Kuching, Bau, Mukah, Sibu, Samarahan districts (Sarawak province), Johor Baru, Pontian, Kota Tinggi districts (Johor province)",32620.0,Km2,4.210484,101.975766,2004,1.0,24.0,2004,2.0,3.0,3.0
Natural,Hydrological,Flood,Riverine flood,PHL,Philippines,South-eastern Asia,Asia,"Davao del Norte, Compostela, Davao Oriental districts (Region XI province), Agusan del Sur, Agusan del Norte, Surigao Del Sur districts (Region XIII province), Misamis Oriental district (Region X province)",20370.0,Km2,12.879721,121.774017,2004,2.0,11.0,2004,2.0,26.0,7.0
Natural,Hydrological,Flood,Riverine flood,AUS,Australia,Australia and New Zealand,Oceania,"Mount Isa, Longreach, Rockhampton, Townsville, Barcoo, Diamantina, Paroo districts (Queensland province), Tamworth Regional, Moree Plains districts (New South Wales province)",1232000.0,Km2,-25.274398,133.775136,2004,1.0,14.0,2004,2.0,25.0,
Natural,Hydrological,Flood,Riverine flood,IDN,Indonesia,South-eastern Asia,Asia,Dki Jakarta province,280.0,Km2,-0.789275,113.921327,2004,2.0,18.0,2004,2.0,23.0,5.0
Natural,Hydrological,Flood,Riverine flood,PNG,Papua New Guinea,Melanesia,Oceania,"Western Highlands, Chimbu provinces",2000.0,Km2,-6.314993,143.95555,2004,3.0,5.0,2004,3.0,9.0,
Natural,Hydrological,Flood,Flash flood,KEN,Kenya,Sub-Saharan Africa,Africa,"Nyando district (Nyanza province), Busia district (Western province)",8880.0,Km2,-0.023559,37.906193,2004,4.0,9.0,2004,4.0,12.0,4.0
Natural,Hydrological,Flood,Flash flood,DJI,Djibouti,Sub-Saharan Africa,Africa,Djibouti district (Djibouti province),370.0,Km2,11.825138,42.590275,2004,4.0,12.0,2004,4.0,16.0,51.0
Natural,Hydrological,Flood,Riverine flood,BIH,Bosnia and Herzegovina,Southern Europe,Europe,"Posavski, Srednjebosanski, Unsko-sanski, Zenicko-Dobojski districts (Federacija Bosne I Hercegovine province), Banja Luka, Prijedor, Doboj, Laktasi, Srbac, Celinac, Sipovo, Jajce, Mrkonjic Grad, Prnjavor, Modrica, Travnik, Donji Vakuf, Maglaj, Lukavac, Gracanica, Sanski Most, Kljuc, Mostar, Brcko districts (Republika Srpska province) ; BIhac city (Unsko-sanski district), Bugojno, Gornji municipalities (Srednjebosanski district) (Federacija Bosne I Hercegovine province), Zivinice municipality (Tuzla district, Republika Srpska province)",2040.0,Km2,43.915886,17.679076,2004,4.0,6.0,2004,4.0,14.0,
Natural,Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,"Bryanskaya Oblast, Tverskaya Oblast, Chelyabinskaya Oblast, Moskva, Novgorodskaya Oblast, Mordoviya Rep. provinces",840000.0,Km2,61.52401,105.318756,2004,3.0,30.0,2004,4.0,9.0,
Natural,Hydrological,Flood,Riverine flood,BIH,Bosnia and Herzegovina,Southern Europe,Europe,"Bugojno municipality, Gonji Vakuf village (Srednjebosanski district, Federacija Bosne I Hercegovine province) ; Jajce district (Republika Srpska province)",47170.0,Km2,43.915886,17.679076,2004,3.0,23.0,2004,4.0,3.0,
Natural,Hydrological,Flood,Riverine flood,RUS,Russian Federation,Eastern Europe,Europe,"Krapivino (Kemerovskaya Oblast province), Biisk city (Altayskiy Kray province), Abaz city (Khakasiya Rep. province) ; Altay Rep., Altayskiy Kray, Tomskaya Oblast provinces",264500.0,Km2,61.52401,105.318756,2004,4.0,14.0,2004,5.0,18.0,18.0
Natural,Hydrological,Flood,Riverine flood,SAU,Saudi Arabia,Western Asia,Asia,Jizan province,2680.0,Km2,23.885942,45.079162,2004,4.0,14.0,2004,4.0,16.0,5.0
Natural,Hydrological,Flood,Riverine flood,KEN,Kenya,Sub-Saharan Africa,Africa,"Nairobi district (Nairobi province), Tana River, Taita Taveta districts (Coast province), Nakuru, Baringo, Turkana, Marakwet districts (Rift Valley province), Machakos district (Eastern province), Nyamira, Nyando, Rachuonyo, Kisumu, Migori, Homa Bay districts (Nyanza province)",268300.0,Km2,-0.023559,37.906193,2004,4.0,9.0,2004,5.0,11.0,50.0
